,Longitude,Latitude,LGA,RadiusInKM,AccidentCount,RoadName,RoadType,PostcodeNo
340,142.38377,-37.57408,ARARAT,0.0,1,Grampians,Road,3379
341,144.33831999999998,-37.14971,MOUNT ALEXANDER,0.0,1,Old drummond,Road,3447
342,144.81916999999999,-36.63436,CAMPASPE,0.0,1,Cornella church,Road,3559
343,143.65008999999998,-37.626090000000005,PYRENEES,1.21,4,Hillcrest,Road,3351
344,143.72569,-36.116859999999996,LODDON,0.63,4,Godfrey,Street,3537
345,143.74008,-37.05049,CENTRAL GOLDFIELDS,2.27,54,Burns,Street,3465
346,143.8192,-35.587270000000004,GANNAWARRA,0.0,1,Horsfall,Road,3581
347,145.56708999999998,-35.86185,MOIRA,0.85,3,Torgannah,Road,3644
348,147.21169,-36.05595,TOWONG,1.17,6,Murray river,Road,3691
349,144.2937,-37.09956,MOUNT ALEXANDER,2.46,9,Pyrenees,Highway,3451
350,145.66541,-36.93207,STRATHBOGIE,0.85,8,Euroa-mansfield,Road,3666
351,145.04493,-36.313520000000004,CAMPASPE,2.74,33,Allan,Street,3620
352,142.32747,-36.43793,YARRIAMBIACK,0.0,1,Ailsa wheat,Road,3390
353,142.56757,-35.5921,YARRIAMBIACK,0.0,1,Sunraysia,Highway,3487
354,146.96348999999998,-37.88169,WELLINGTON,0.38,4,Hamiltons,Road,3860
355,146.64458,-38.52738,WELLINGTON,1.12,5,Bolgers,Road,3971
356,141.74767,-37.251,SOUTHERN GRAMPIANS,0.0,1,Harrow-balmoral,Road,3407
357,143.67449,-38.56801,COLAC OTWAY,0.36,2,Upper gellibrand,Road,3249
358,146.99365,-38.28998,WELLINGTON,0.0,1,Gormandale-stradbroke,Road,3851
359,145.3728,-36.524809999999995,SHEPPARTON,0.55,2,Goulburn valley,Highway,3631
360,145.23879,-38.460440000000006,BASS COAST,3.31,56,St georges,Road,3922
361,142.04192,-36.90374,HORSHAM,0.35,2,Lower norton-nurrabiel,Road,3401
362,144.31171,-36.81458,BENDIGO,0.37,2,Tannery,Lane,3551
363,146.83065,-36.79841,ALPINE,0.15,2,Goldies spur,Track,3740
364,145.43203,-38.52097,BASS COAST,1.96,20,Anderson link,Road,3995
365,146.10686,-37.0135,MANSFIELD,0.0,1,Mansfield-whitfield,Road,3722
366,145.58747,-36.74998,STRATHBOGIE,5.12,33,Hume,Freeway,3666
367,145.58747,-36.74998,STRATHBOGIE,5.12,33,Hume,Freeway,3666
368,143.56951999999998,-38.22436,COLAC OTWAY,0.0,1,Glenn,Street,3249
369,142.34611999999998,-36.5025,HORSHAM,0.04,3,Horsham-minyip,Road,3401
370,145.36158,-37.06374,MITCHELL,0.0,1,Highlands,Road,3660
371,143.12751,-37.427009999999996,ARARAT,0.0,1,Challicum,Road,3375
373,144.73761000000002,-37.30533,MACEDON RANGES,7.36,53,Melbourne-lancefield,Road,3435
374,142.85351,-37.15269,NORTHERN GRAMPIANS,1.31,11,Brunel,Street,3374
375,143.69831000000002,-38.55296,COLAC OTWAY,1.11,7,Forrest-apollo bay,Road,3249
376,146.67231,-38.01231,WELLINGTON,0.55,4,Traralgon-maffra,Road,3857
377,144.46594,-37.599540000000005,MOORABOOL,2.89,11,Gisborne,Road,3340
378,146.30077,-39.0005,SOUTH GIPPSLAND,1.35,6,Wilsons promontory,Road,3960
379,142.74524,-38.49843,MOYNE,0.02,2,Great ocean,Road,3268
380,144.49643,-36.02393,CAMPASPE,0.0,1,Murray valley,Highway,3562
381,141.48927,-37.59799,GLENELG,0.0,1,Ford luers,Road,3311
382,147.02123,-36.14861,WODONGA,3.01,15,Murray valley,Highway,3691
383,148.459,-37.705090000000006,EAST GIPPSLAND,0.71,11,Salisbury,Street,3888
384,147.08203,-36.247040000000005,INDIGO,1.75,11,Murray valley,Highway,3695
385,145.56281,-37.289840000000005,MURRINDINDI,0.88,4,Ginter,Road,3717
386,145.73418999999998,-38.623670000000004,BASS COAST,4.76,37,Bass,Highway,3996
387,143.73231,-37.58132,BALLARAT,0.41,5,Bells,Road,3351
388,146.18963,-38.355509999999995,SOUTH GIPPSLAND,3.25,18,Trembaths,Road,3871
389,145.80751999999998,-38.457240000000006,SOUTH GIPPSLAND,0.28,3,Scott and faheys,Road,3950
390,143.93255,-35.76305,GANNAWARRA,0.22,2,Murray valley,Highway,3579
391,145.55705,-37.239329999999995,MURRINDINDI,0.0,1,Davies,Track,3717
392,146.55447,-36.681459999999994,WANGARATTA,0.0,1,Carboor east,Road,3678
393,147.49216,-37.86574,EAST GIPPSLAND,0.0,1,Princes,Highway,3875
394,141.63838,-37.237829999999995,SOUTHERN GRAMPIANS,0.44,3,Coleraine-edenhope,Road,3315
395,143.22546,-36.07832,BULOKE,1.13,4,Calder,Highway,3527
396,143.62044,-37.22739,PYRENEES,0.0,1,Lexton-talbot,Road,3371
397,145.85574,-38.656940000000006,SOUTH GIPPSLAND,0.0,1,Inverloch-venus bay,Road,3956
398,146.79854,-38.25488,WELLINGTON,0.0,1,Willung,Road,3847
399,146.64093,-37.926840000000006,WELLINGTON,1.05,5,Mcevoys,Track,3858
400,142.01748,-34.21575,MILDURA,0.44,3,Sturt,Highway,3505
401,147.04195,-37.631190000000004,WELLINGTON,0.0,1,Marathon,Road,3860
402,146.18966,-36.07845,MOIRA,0.0,1,Camerons,Track,3730
403,144.07531,-36.75501,BENDIGO,0.25,2,Wimmera,Highway,3515
404,144.07811999999998,-37.01146,MOUNT ALEXANDER,1.5,4,Castlemaine-maldon,Road,3463
405,143.53163,-35.283429999999996,SWAN HILL,0.82,3,Murray valley,Highway,3586
406,144.84402,-36.0863,MOIRA,0.75,3,Stewarts bridge,Road,3639
407,145.38884,-36.44854,SHEPPARTON,3.18,16,Goulburn valley,Highway,3631
408,142.22062,-37.196659999999994,SOUTHERN GRAMPIANS,0.73,2,Henty,Highway,3314
409,144.14688,-37.33786,HEPBURN,5.41,58,Hospital,Street,3460
410,144.28571000000002,-36.99946,MOUNT ALEXANDER,0.0,1,Picnic gully,Road,3453
411,147.88281,-37.61697,EAST GIPPSLAND,2.32,6,Great alpine,Road,3893
412,148.53519,-37.58643,EAST GIPPSLAND,0.7,2,Bonang,Road,3888
413,145.88395,-36.767790000000005,BENALLA,0.0,1,D,Road,3670
414,147.39642,-38.207809999999995,WELLINGTON,0.24,2,Surf edge,Drive,3851
415,144.15835,-36.84442,BENDIGO,2.42,12,Calder alternative,Highway,3551
416,145.76078,-38.4077,SOUTH GIPPSLAND,1.79,11,Bass valley,Road,3946
417,142.74403,-38.20782,MOYNE,0.0,1,Mortlake-framlingham,Road,3265
418,147.72664,-37.751940000000005,EAST GIPPSLAND,0.82,3,Great alpine,Road,3875
419,146.65288,-38.01089,WELLINGTON,0.0,2,Cowwarr-walhalla,Road,3857
420,145.33452,-36.07419,MOIRA,0.0,1,Katamatite-nathalia,Road,3637
421,145.89868,-38.30397,BAW BAW,4.63,12,Korumburra-warragul,Road,3821
422,143.31749,-36.62276,NORTHERN GRAMPIANS,1.06,4,Wimmera,Highway,3477
423,145.61924,-35.96985,MOIRA,1.29,5,Benalla-tocumwal,Road,3644
424,145.88523,-36.91852,MANSFIELD,0.0,1,Tallangalook,Road,3720
425,146.01554,-38.44495,SOUTH GIPPSLAND,3.06,12,Strzelecki,Highway,3953
426,143.72104,-37.655559999999994,GOLDEN PLAINS,0.0,1,Doctors,Road,3351
427,144.80989,-37.25704,MACEDON RANGES,0.0,1,Mt william,Road,3435
428,143.91101,-37.5155,BALLARAT,1.33,6,Codes forrest,Road,3352
429,143.86206,-37.499759999999995,BALLARAT,0.0,1,Frasers,Road,3352
430,143.89182,-35.73512,GANNAWARRA,0.28,2,Kerang-quambatook,Road,3579
431,143.63316,-37.74516,GOLDEN PLAINS,0.11,2,Pitfield-scarsdale,Road,3351
432,141.56228000000002,-37.97775,GLENELG,0.0,1,Portland-casterton,Road,3303
433,146.26848,-38.38341,LATROBE,2.46,11,Tarwin,Street,3870
434,148.6081,-37.70033,EAST GIPPSLAND,1.27,5,Princes,Highway,3889
435,144.39686,-37.16669,MACEDON RANGES,1.14,4,Calder,Freeway,3446
436,143.71341999999999,-38.63705,COLAC OTWAY,2.94,17,Forrest-apollo bay,Road,3249
437,142.10939,-36.739090000000004,HORSHAM,0.79,3,Wimmera,Highway,3401
438,144.52985,-37.28821,MACEDON RANGES,0.36,3,Three chain,Road,3442
439,143.55913,-37.57715,PYRENEES,0.93,3,Beaufort-carngham,Road,3351
440,146.0753,-38.05015,BAW BAW,4.01,23,Beards,Track,3831
441,141.7543,-38.04891,GLENELG,0.0,1,Ettrick-condah,Road,3304
442,144.81365,-36.12574,CAMPASPE,1.03,6,Simmie,Road,3564
443,145.03187,-36.47273,CAMPASPE,0.16,2,Mcewen,Road,3623
444,144.09743999999998,-36.81478,BENDIGO,1.01,4,Bendigo-maryborough,Road,3515
445,143.20938999999998,-37.3766,ARARAT,2.35,8,Western,Highway,3375
446,146.09501,-37.516490000000005,MURRINDINDI,0.16,3,Big river,Road,3713
447,146.7474,-38.3931,WELLINGTON,1.09,6,Hyland,Highway,3844
448,141.19732,-35.43877,MILDURA,0.0,1,Cactus bore,Track,3490
449,143.83039,-37.694320000000005,GOLDEN PLAINS,0.0,1,Nine mile,Road,3352
450,143.60159,-38.41339,COLAC OTWAY,0.0,1,Barongarook,Road,3249
451,144.4882,-37.39071,MACEDON RANGES,0.59,6,Ashbourne,Road,3442
452,143.85443999999998,-38.08127,GOLDEN PLAINS,0.81,5,Hamilton,Highway,3321
453,146.3281,-38.308659999999996,LATROBE,3.4,16,Yinnar-driffield,Road,3840
454,144.10322,-37.22081,HEPBURN,0.0,1,Daylesford-newstead,Road,3461
455,145.59177,-38.60267,BASS COAST,2.77,65,Korumburra,Road,3995
456,143.51434,-37.24638,PYRENEES,0.0,1,Sunraysia,Highway,3352
457,141.62126999999998,-38.132529999999996,GLENELG,1.53,11,Lindsay,Street,3304
458,146.15886,-38.10593,BAW BAW,0.0,1,Old sale,Road,3824
459,146.43806,-37.87624,BAW BAW,2.38,11,Binns,Road,3833
460,144.28265,-36.86414,BENDIGO,0.0,1,Mandurang south,Road,3551
461,145.21736,-36.05383,MOIRA,2.1,12,Nathalia-waaia,Road,3638
462,145.92076,-38.44854,SOUTH GIPPSLAND,0.35,3,South gippsland,Highway,3953
463,141.75574,-37.94332,GLENELG,0.43,2,Henty,Highway,3303
464,146.67318999999998,-36.69239,ALPINE,0.07,2,Buffalo river,Road,3737
465,143.45789,-37.43571,PYRENEES,1.14,4,Western,Highway,3373
466,145.37653999999998,-37.12473,MURRINDINDI,0.22,2,Ghin ghin,Road,3717
467,142.89737,-37.27122,ARARAT,0.23,4,One tree hill,Road,3377
468,147.88241000000002,-36.4035,TOWONG,0.0,1,Dunstans,Road,3707
469,146.50223,-36.36383,WANGARATTA,0.0,1,Eldorado-tarrawingee,Road,3678
470,146.68507,-36.5264,ALPINE,1.15,7,Great alpine,Road,3737
471,147.1973,-37.554959999999994,WELLINGTON,0.0,1,Dargo,Road,3862
472,143.87873000000002,-38.27617,COLAC OTWAY,2.61,10,Princes,Highway,3241
473,145.16431,-36.820159999999994,STRATHBOGIE,0.94,3,Goulburn valley,Freeway,3607
474,146.20543,-36.940690000000004,MANSFIELD,2.21,17,Mansfield-whitfield,Road,3723
475,145.92545,-38.11463,BAW BAW,2.14,9,Brandy creek,Road,3820
476,145.01393000000002,-36.5145,CAMPASPE,0.0,1,Middle,Road,3612
477,146.32681000000002,-38.65555,SOUTH GIPPSLAND,4.05,13,Creamery valley,Road,3962
478,143.8723,-36.57651,LODDON,0.92,5,Heales,Street,3517
479,146.33053999999998,-36.85559,WANGARATTA,1.04,7,Mansfield-whitfield,Road,3678
480,142.54063,-38.24044,MOYNE,0.02,2,Grassmere-hexham,Road,3281
481,145.88584,-38.71736,SOUTH GIPPSLAND,0.0,1,Walkerville,Road,3956
482,145.88107,-37.30474,MURRINDINDI,1.33,5,Herbs,Road,3712
483,147.28361,-37.8837,EAST GIPPSLAND,0.0,1,Sinclairs,Road,3864
484,146.13171,-37.95848,BAW BAW,1.44,5,Willow grove,Road,3825
485,143.62748,-37.46901,BALLARAT,1.11,4,Western,Highway,3352
486,142.05857,-34.170970000000004,MILDURA,0.45,5,Main,Avenue,3505
487,147.96493,-36.31511,TOWONG,0.0,1,Mt elliot ridge,Track,3707
488,141.30793,-36.23612,WEST WIMMERA,0.0,1,Broughton,Road,3419
489,143.94849,-36.0425,LODDON,0.0,1,Loddon valley,Highway,3575
490,144.41638,-37.30095,MACEDON RANGES,0.75,3,Trentham,Road,3444
491,141.81462,-37.84453,SOUTHERN GRAMPIANS,0.0,1,Henty,Highway,3302
492,144.03437,-37.28519,HEPBURN,0.0,1,Werona-kingston,Road,3364
493,143.97097,-38.54128,SURF COAST,5.89,45,Otway,Street,3232
494,143.90589,-37.4678,HEPBURN,1.55,5,Slaty creek,Road,3364
495,146.39783,-37.69553,BAW BAW,0.99,3,Mcguire,Track,3825
496,143.9999,-36.47551,LODDON,0.0,1,Loddon valley,Highway,3517
497,145.54928,-38.3302,BASS COAST,2.11,5,Bass,Highway,3984
498,143.79386,-37.09366,CENTRAL GOLDFIELDS,0.11,2,Landrigan,Road,3465
499,143.68341999999998,-37.64598,GOLDEN PLAINS,3.9,28,Brooke,Street,3351
500,145.37421,-37.30097,MURRINDINDI,0.88,8,Whittlesea-yea,Road,3717
501,144.42673,-38.06041,GEELONG,0.0,1,Avalon,Road,3212
502,144.77327,-36.55345,CAMPASPE,0.0,1,Heathcote-rochester,Road,3559
503,142.76418,-38.19954,MOYNE,0.25,2,Mortlake-framlingham,Road,3265
504,145.27943,-36.25499,SHEPPARTON,0.0,1,Tonkin,Road,3629
505,147.17075,-36.52118,TOWONG,0.0,1,Smythes,Road,3701
506,142.58773,-38.38476,MOYNE,0.11,2,Princes,Highway,3277
507,145.17332,-36.42094,SHEPPARTON,1.27,5,Midland,Highway,3617
508,147.06283,-36.68383,ALPINE,0.0,1,Smart creek tawonga gap,Track,3741
509,145.47347,-37.3849,MURRINDINDI,0.33,4,Melba,Highway,3717
510,144.56589,-36.93497,BENDIGO,0.0,1,Mia mia-derrinal,Road,3444
511,141.44613999999999,-35.22674,MILDURA,0.0,1,Mallee,Highway,3490
512,144.01931000000002,-35.70346,GANNAWARRA,0.0,1,Kerang-koondrook,Road,3579
513,144.25371,-37.61874,MOORABOOL,0.0,1,Ingliston,Road,3342
514,142.36587,-37.70267,SOUTHERN GRAMPIANS,0.0,1,Blackwood-dunkeld,Road,3294
515,143.52718000000002,-36.83708,CENTRAL GOLDFIELDS,0.0,1,Archdale-dunolly,Road,3475
516,143.84606000000002,-36.55761,LODDON,0.0,1,Calder,Highway,3517
517,144.12614,-36.10774,LODDON,0.24,2,Mitiamo-kerang,Road,3575
518,145.87757,-36.16252,MOIRA,0.0,1,Spry,Street,3728
519,144.70016,-36.36077,CAMPASPE,2.27,15,Moore,Street,3561
520,144.94356000000002,-36.08064,MOIRA,0.0,1,Stewarts bridge,Road,3639
521,147.84196,-37.41127,EAST GIPPSLAND,1.96,6,Sandy creek,Road,3895
523,143.92283,-37.10445,CENTRAL GOLDFIELDS,0.0,1,Rodborough,Road,3465
524,145.37658000000002,-38.520990000000005,BASS COAST,1.23,11,Phillip island,Road,3925
525,147.61083,-37.196090000000005,EAST GIPPSLAND,0.0,1,Stockyard,Track,3898
526,149.67737,-37.389559999999996,EAST GIPPSLAND,0.0,1,Princes,Highway,3891
527,145.95753,-38.393029999999996,SOUTH GIPPSLAND,0.12,2,Mount eccles,Road,3953
528,144.06663,-38.0994,GOLDEN PLAINS,0.55,5,Hamilton,Highway,3321
529,143.85463000000001,-36.738690000000005,LODDON,1.0,3,Wimmera,Highway,3551
530,146.5722,-38.12202,LATROBE,5.42,26,Traralgon-maffra,Road,3854
531,146.4657,-36.05516,INDIGO,2.66,18,Howlong,Road,3685
532,142.94058,-37.11133,NORTHERN GRAMPIANS,0.0,1,Bulgana,Road,3377
533,142.90982,-38.04972,MOYNE,0.0,1,Hamilton,Highway,3272
534,143.8717,-37.70446,GOLDEN PLAINS,0.38,2,South durham bridge,Road,3352
535,145.96171,-37.33729,MURRINDINDI,2.94,23,Eildon-jamieson,Road,3713
536,144.28826999999998,-37.28291,HEPBURN,1.91,9,Daylesford-malmsbury,Road,3461
537,144.12882,-37.44526,MOORABOOL,0.0,1,Ballan-daylesford,Road,3461
538,145.83116,-38.05565,BAW BAW,1.3,5,Fisher,Road,3816
539,144.52173,-35.99747,CAMPASPE,1.29,5,Roberts,Road,3562
540,145.66982,-37.422270000000005,MURRINDINDI,0.0,1,Ure,Road,3717
541,142.9573,-37.31743,ARARAT,0.0,1,Jacksons creek,Road,3377
542,143.76816000000002,-38.70552,COLAC OTWAY,0.31,3,Great ocean,Road,3234
543,145.84,-38.21768,BAW BAW,0.31,4,Main south,Road,3818
544,145.03231,-36.650240000000004,CAMPASPE,0.0,1,Reedy lake,Road,3612
545,140.97988999999998,-34.27429,MILDURA,0.06,3,Sturt,Highway,3490
546,145.27856,-37.37172,MURRINDINDI,0.52,3,Silver creek,Road,3717
547,145.76997,-38.4722,SOUTH GIPPSLAND,2.46,7,Korumburra-wonthaggi,Road,3951
548,145.77143999999998,-38.31445,SOUTH GIPPSLAND,0.04,2,Drouin-korumburra,Road,3988
549,143.53409,-37.57561,PYRENEES,0.0,1,Beaufort-carngham,Road,3351
550,143.84837,-37.47068,BALLARAT,2.88,12,Midland,Highway,3352
551,148.21978000000001,-37.3724,EAST GIPPSLAND,0.0,1,Gelantipy,Road,3885
552,143.26203999999998,-36.85952,NORTHERN GRAMPIANS,0.0,1,Teddington,Road,3477
553,144.88223,-36.27388,CAMPASPE,0.5,2,Mckenzie,Road,3622
554,144.04858000000002,-36.0324,LODDON,0.0,1,Mitiamo-kerang,Road,3575
555,142.7749,-38.16985,MOYNE,0.0,1,Campions,Lane,3265
556,147.18556999999998,-37.37631,WELLINGTON,0.0,1,Dargo high plains,Road,3862
557,146.09588,-36.69545,BENALLA,0.37,2,Benalla-tatong,Road,3673
558,146.42216000000002,-36.67391,WANGARATTA,3.0,7,Wangaratta-whitfield,Road,3678
559,145.70224,-37.44512,MURRINDINDI,2.27,8,Gypsy,Lane,3711
560,144.00359,-37.67742,MOORABOOL,1.54,6,Clarendon-lal lal,Road,3352
561,145.32842,-35.9698,MOIRA,0.0,1,Dansons,Road,3637
562,143.12195,-37.030770000000004,PYRENEES,0.15,2,Ararat-st arnaud,Road,3384
563,144.92972,-36.59594,CAMPASPE,0.0,1,Bendigo-murchison,Road,3612
564,145.38085,-37.53826,MURRINDINDI,2.01,10,Healesville-kinglake,Road,3763
565,143.05751,-38.35499,CORANGAMITE,0.04,3,Cobden-port campbell,Road,3266
566,146.56342,-35.99575,INDIGO,0.36,2,Gooramadda,Road,3685
567,147.86723999999998,-37.67132,EAST GIPPSLAND,1.17,3,Great alpine,Road,3885
568,146.70485,-38.53008,WELLINGTON,0.0,1,Hyland,Highway,3971
569,143.98537,-38.363409999999995,SURF COAST,1.48,6,Paddys swamp,Road,3241
570,142.66088,-38.43372,MOYNE,0.77,3,Great ocean,Road,3277
571,143.92323000000002,-35.73175,GANNAWARRA,2.05,20,Boundary,Street,3579
572,146.65968,-36.494279999999996,ALPINE,0.0,1,Great alpine,Road,3737
573,143.88147,-38.46656,SURF COAST,0.0,1,Dunse,Track,3235
574,144.24081,-36.58983,BENDIGO,1.05,3,Eaglehawk-neilborough,Road,3570
575,145.43823999999998,-38.41748,BASS COAST,0.13,2,Cuthbert street -jamieson,Street,3984
576,145.43823999999998,-38.41748,BASS COAST,0.13,2,Cuthbert street -jamieson,Street,3984
577,144.38848000000002,-37.1319,MOUNT ALEXANDER,0.65,9,Calder,Freeway,3447
578,145.67216000000002,-37.04415,MURRINDINDI,0.69,3,Maroondah,Highway,3719
579,145.90476999999998,-38.096140000000005,BAW BAW,0.16,3,Old sale,Road,3821
580,144.12028,-38.099709999999995,GOLDEN PLAINS,1.32,4,Hamilton,Highway,3218
581,146.06566,-37.92653,BAW BAW,2.1,8,Suckling,Road,3832
582,143.26428,-38.74607,COLAC OTWAY,2.03,31,Great ocean,Road,3237
583,143.83677,-38.688590000000005,COLAC OTWAY,0.74,5,Great ocean,Road,3234
584,143.72083,-37.02388,CENTRAL GOLDFIELDS,0.0,1,Pekin,Road,3465
585,143.99738,-37.943509999999996,GOLDEN PLAINS,0.82,3,Meredith-shelford,Road,3333
586,147.97942,-37.82845,EAST GIPPSLAND,1.72,6,Colquhoun,Road,3909
587,143.22717,-35.93691,BULOKE,0.73,2,Donald-swan hill,Road,3527
588,146.43758,-38.66599,SOUTH GIPPSLAND,0.51,6,Port welshpool,Road,3966
589,147.46655,-36.92642,EAST GIPPSLAND,1.71,5,Bogong high plains,Road,3898
590,147.5687,-37.18627,EAST GIPPSLAND,0.01,2,Cassilis,Road,3898
591,144.31266000000002,-37.410940000000004,HEPBURN,0.0,1,Blackwood,Road,3458
592,146.35797,-38.39298,LATROBE,0.64,2,Gilberts,Road,3869
593,146.00523,-38.49831,SOUTH GIPPSLAND,1.76,8,Nerrena,Road,3953
594,143.86287,-38.50918,SURF COAST,0.69,3,Neck,Track,3235
595,147.47315,-36.785059999999994,EAST GIPPSLAND,0.0,1,Omeo,Highway,3701
596,144.11831999999998,-38.426559999999995,SURF COAST,1.65,7,Distillery creek,Road,3231
598,146.12589,-38.4923,SOUTH GIPPSLAND,2.1,13,Loves,Lane,3956
599,146.4763,-38.14595,LATROBE,1.21,5,Shekiniah,Drive,3844
600,146.4763,-38.14595,LATROBE,1.21,5,Shekiniah,Drive,3844
601,143.73247,-37.43383,BALLARAT,1.87,4,High,Street,3352
602,144.98776999999998,-37.29032,MITCHELL,2.35,9,Kilmore east-sunday creek,Road,3764
603,146.03003,-37.89246,BAW BAW,1.69,11,Mt baw baw tourist,Road,3833
604,144.81372,-36.16932,CAMPASPE,2.53,11,Simmie,Road,3564
605,146.2221,-38.2835,BAW BAW,0.22,2,Saviges,Road,3835
606,143.53628999999998,-37.45443,PYRENEES,0.06,2,Western,Highway,3352
607,145.15268,-36.372440000000005,SHEPPARTON,0.61,2,Merrigum-ardmona,Road,3618
608,142.03547,-36.05794,HINDMARSH,1.1,3,Dimboola-rainbow,Road,3423
609,145.0495,-36.25462,CAMPASPE,0.32,4,John allan,Road,3620
610,144.13863,-37.22612,HEPBURN,0.23,2,Midland,Highway,3451
611,142.58833,-35.03842,MILDURA,0.0,1,Mallee,Highway,3490
612,142.09655,-34.26417,MILDURA,1.31,6,Benetook,Avenue,3500
613,145.7114,-37.35327,MURRINDINDI,1.21,3,Glendale,Lane,3714
614,143.69603999999998,-38.51298,COLAC OTWAY,0.42,2,Colac-forrest,Road,3236
615,142.36158,-36.819520000000004,HORSHAM,1.1,3,Western,Highway,3401
616,143.55331,-38.42622,COLAC OTWAY,0.48,2,G barrys,Road,3249
617,144.32101,-36.87216,BENDIGO,0.0,1,Boyd,Lane,3551
618,141.8861,-36.20868,HINDMARSH,0.0,1,Nhill-jeparit,Road,3418
619,145.36366,-36.498940000000005,SHEPPARTON,0.26,2,Bridge,Road,3614
620,145.03128999999998,-36.35371,CAMPASPE,0.2,4,Mcewen road -webb,Road,3620
621,147.71906,-37.915079999999996,EAST GIPPSLAND,1.37,16,Main,Road,3880
622,145.20368,-36.78868,STRATHBOGIE,0.0,1,Zanelli,Road,3608
623,146.04447,-36.52874,BENALLA,1.89,10,Benalla-winton,Road,3672
624,144.04905,-38.266459999999995,SURF COAST,0.0,1,Marshmans,Road,3241
625,146.16978999999998,-37.815,BAW BAW,0.61,3,Mt baw baw tourist,Road,3833
626,145.05691000000002,-37.26028,MITCHELL,0.53,5,Hume,Freeway,3658
627,142.00212,-36.15034,HINDMARSH,0.0,1,Dimboola-rainbow,Road,3423
628,142.4592,-35.06223,MILDURA,0.0,1,Mallee,Highway,3490
629,147.08446999999998,-38.17023,WELLINGTON,1.46,5,Abels,Road,3851
630,144.0923,-37.762609999999995,MOORABOOL,0.42,3,Forest,Road,3334
631,146.2323,-36.46521,WANGARATTA,0.53,3,Laceby-glenrowan,Road,3675
632,144.10936999999998,-37.5824,MOORABOOL,2.85,21,Main,Street,3345
633,145.44672,-36.286840000000005,SHEPPARTON,3.2,16,Katamatite-shepparton main,Road,3633
634,141.78212,-34.54437,MILDURA,0.71,2,Settlement,Road,3496
635,143.05392,-37.07139,NORTHERN GRAMPIANS,0.0,1,Joel joel,Road,3377
636,143.00139,-38.40317,CORANGAMITE,0.81,6,Cobden-warrnambool,Road,3266
637,146.16478999999998,-38.3964,SOUTH GIPPSLAND,1.98,15,Thorpdale,Road,3871
638,146.641,-37.601209999999995,WELLINGTON,0.0,1,Tamboritha,Road,3858
639,145.27883,-37.48151,MURRINDINDI,4.09,20,Whittlesea-kinglake,Road,3757
640,145.27883,-37.48151,MURRINDINDI,4.09,20,Whittlesea-kinglake,Road,3757
641,143.34765,-38.50748,COLAC OTWAY,0.0,1,Crescent,Road,3239
642,145.19027,-36.13453,MOIRA,0.55,3,Murray valley,Highway,3638
643,143.05263,-35.999759999999995,BULOKE,0.0,1,Birchip-wycheproof,Road,3483
644,146.35793999999999,-36.435109999999995,WANGARATTA,0.77,4,Wangaratta-whitfield,Road,3678
645,144.92268,-36.19741,CAMPASPE,0.0,1,Murray valley,Highway,3622
646,142.38029,-38.32813,MOYNE,2.09,24,Princes,Highway,3282
647,144.52184,-36.67706,BENDIGO,1.77,5,Axedale-goornong,Road,3557
648,146.45921,-38.28333,LATROBE,0.0,1,Hazelwood,Road,3840
649,146.18298000000001,-38.51896,SOUTH GIPPSLAND,0.0,1,Milford,Road,3956
650,144.0766,-37.581140000000005,MOORABOOL,0.8,3,Chapmans,Road,3352
651,145.61791000000002,-38.672059999999995,BASS COAST,0.41,4,Nardoo,Street,3995
652,145.22836,-36.45482,SHEPPARTON,2.51,14,Murton,Road,3616
653,146.14131,-37.28318,MANSFIELD,3.87,22,Mansfield-woods point,Road,3723
654,145.17317,-37.2471,MURRINDINDI,1.38,22,Broadford-flowerdale,Road,3658
655,142.87735,-35.50421,BULOKE,0.0,1,Sea lake-swan hill,Road,3533
656,148.73304,-37.69652,EAST GIPPSLAND,2.22,12,Princes,Highway,3889
657,143.74178999999998,-37.52406,BALLARAT,0.51,5,Remembrance,Drive,3352
658,143.24728000000002,-38.25424,CORANGAMITE,0.15,2,Princes,Highway,3260
659,143.34022,-36.136720000000004,BULOKE,0.11,3,Charlton-swan hill,Road,3527
660,145.7226,-38.50737,SOUTH GIPPSLAND,1.52,6,Korumburra-wonthaggi,Road,3951
661,143.276,-36.13896,BULOKE,0.0,1,Calder,Highway,3527
662,142.87143,-38.47436,CORANGAMITE,0.85,3,Timboon-nullawarre,Road,3268
663,145.55395,-38.59668,BASS COAST,0.36,2,West area,Road,3995
664,145.97121,-37.51787,MURRINDINDI,1.64,8,Petroffs,Road,3713
665,144.21652,-38.273759999999996,SURF COAST,0.0,1,Blackgate,Road,3217
666,147.61755,-37.17859,EAST GIPPSLAND,0.0,1,Bald hills creek,Road,3898
667,143.33614,-36.2838,BULOKE,0.0,1,Charlton-st arnaud,Road,3525
668,146.24878999999999,-36.220890000000004,WANGARATTA,1.75,5,Wangaratta-yarrawonga,Road,3678
669,146.20532,-38.467890000000004,SOUTH GIPPSLAND,0.0,1,Mirboo,Road,3871
670,141.60291999999998,-38.21443,GLENELG,0.0,1,Shorts,Road,3305
